,TIC,Sector,Camera,ccd,colpix,rowpix
2078,258202195,14,2,3,985.1841532265574,737.4194476374388
2079,258202195,26,2,4,1621.7542449157265,880.8905183930187
2080,258202360,14,2,3,966.7752300143391,713.068488201468
2081,258202360,26,2,4,1621.42872751417,850.7202626701211
2082,258202430,14,2,3,968.9782771127403,698.9198656241365
2083,258202430,26,2,4,1631.9950077053595,840.265772284624
2084,258202439,14,2,3,962.473288507799,700.6076994789419
2085,258202439,26,2,4,1625.530890472601,838.0929984599906
2086,258202510,14,2,3,961.9350250216993,688.7301863463861
2087,258202510,26,2,4,1632.4125358237752,828.0075095878786
2088,258202640,14,2,3,953.5427458968868,668.1871370684913
2089,258202640,26,2,4,1638.1003206839644,806.4783934009843
2090,258202676,14,2,3,948.4366932767762,664.3304824094694
2091,258202676,26,2,4,1636.2254697435612,800.5070398420464
2092,258202720,14,2,3,943.7147081521208,659.6585737701456
2093,258202720,26,2,4,1635.1749880746427,794.0748489891082
2094,258202821,14,2,3,939.8313837987254,644.3314015194276
2095,258202821,26,2,4,1641.4061556819997,779.3162790599605
2096,258202926,14,2,3,925.4637371923229,633.6828318058971
2097,258202926,26,2,4,1636.0117795708054,762.6982841593696
2098,258203222,14,2,3,909.2954244586982,583.7971980843473
2099,258203222,26,2,4,1653.378825242725,712.7558350632
2100,258203238,14,2,3,903.0230264467336,583.727549525207
2101,258203238,26,2,4,1648.194842997303,709.2897571664043
2102,377730260,14,2,3,918.2788640147952,625.6321695911618
2103,377730260,26,2,4,1635.0003899622545,752.1453661772846
2104,48217145,14,2,3,1476.8454902870596,1701.7992923419622
2105,48217145,26,2,4,1442.3582257323394,1952.3241578111076
2106,48217253,14,2,3,1489.6858390207226,1718.4446256839603
2107,48217253,15,2,2,2079.368174797331,1872.3303482516121
2108,48217253,26,2,4,1442.992308215673,1973.4797143950343
2109,48217322,14,2,3,1495.0556758449,1731.3523668970365
2110,48217322,15,2,2,2068.2891351662975,1862.7467443145767
2111,48217322,26,2,4,1439.6481230808224,1987.2070823941835
2112,48217609,14,2,3,1524.6819782813047,1780.8781722536671
2113,48217609,15,2,2,2017.0947092699096,1830.040202625367
2114,48217609,26,2,4,1434.3834686169855,2045.1860880498207
2115,48217828,14,2,3,1534.8954364122058,1821.5538303802455
2116,48217828,15,2,2,1988.8014988637703,1796.8992736646824
2117,48217887,14,2,3,1541.898460374129,1832.258064544412
2118,48217887,15,2,2,1977.1894238794687,1790.1141671272378
2119,164412294,14,2,3,1006.542819229747,762.8726504456478
2120,164412294,26,2,4,1623.871114838872,913.6137563062302
2121,164413016,14,2,3,1056.74292288169,870.2188258607364
2122,164413016,26,2,4,1599.6327031331982,1029.787395567066
2123,164413081,14,2,3,1066.357454848147,879.2604602903366
2124,164413081,26,2,4,1602.0916871126308,1042.5667453561184
2125,164413195,14,2,3,1072.6489331261864,898.5070392254137
2126,164413195,26,2,4,1595.5024918126828,1061.9101227447054
2127,164413264,14,2,3,1079.620980534129,908.2993738383283
2128,164413264,26,2,4,1595.2983913562764,1073.8481148025699
2129,164413323,14,2,3,1082.0573786435302,920.104255466305
2130,164413323,26,2,4,1590.0736529720498,1084.923007369044
2131,164413404,14,2,3,1087.9857803909922,931.2610588911703
2132,164413404,26,2,4,1588.1625651157476,1097.407293593911
2133,164413742,14,2,3,1116.9792806348812,986.2509639172896
2134,164413742,26,2,4,1578.5760629569666,1158.8420465293782
2135,164413958,14,2,3,1134.5138679863599,1022.9560602625686
2136,164413958,26,2,4,1570.6796984035238,1198.8565991286184
2137,164414051,14,2,3,1148.401372849107,1033.9759990735824
2138,164414051,26,2,4,1575.51076338993,1215.706523289261
2139,164414189,14,2,3,1156.231417191117,1057.9018762698552
2140,164414189,26,2,4,1567.3694392626649,1239.7875146833933
2141,164414261,14,2,3,1163.68342078225,1068.3813012843966
2142,164414261,26,2,4,1567.1642380681344,1252.594860926623
2143,164414380,14,2,3,1172.6299518872383,1077.7918124884054
2144,164414380,26,2,4,1568.8644813280407,1265.3663372528738
2145,164414388,14,2,3,1168.6905948967476,1080.293768606066
2146,164414388,26,2,4,1564.0402849310065,1265.2099481496919
2147,164414517,14,2,3,1180.473503667166,1102.4910921770836
2148,164414517,26,2,4,1560.2715484904522,1290.1003155905871
2149,164414623,14,2,3,1190.3312308666425,1119.4023711457048
2150,164414623,26,2,4,1558.1397008997967,1309.5649308195152
2151,164415485,14,2,3,1259.3372178753202,1259.8431859547982
2152,164415485,26,2,4,1529.8198406842353,1464.1111660038346
2153,164415549,14,2,3,1263.9646248716494,1269.7615568298393
2154,164415549,26,2,4,1527.622407232784,1474.8952707044637
2155,164415590,14,2,3,1269.5865718928205,1275.4844697370236
2156,164415590,26,2,4,1528.8214092446897,1482.798418450595
2157,164415596,14,2,3,1272.3311015457675,1275.9230383269917
2158,164415596,26,2,4,1530.8468848684302,1484.7213381761565
2159,164415805,14,2,3,1289.4505371823852,1312.535825983502
2160,164415805,26,2,4,1522.7784365238497,1524.5702937545598
2161,164415893,14,2,3,1295.7241363118692,1328.3342464693214
2162,164415893,26,2,4,1518.370729035931,1541.1338642091907
2163,164415915,14,2,3,1299.8358835740585,1331.4479669751386
2164,164415915,26,2,4,1519.905498739747,1546.0410585041504
2165,164416580,14,2,3,1348.8560976876277,1451.3548361313408
2166,164416580,26,2,4,1487.71540819341,1672.6306679621612
2167,164416597,14,2,3,1354.2975015729296,1453.8036161956172
2168,164416597,26,2,4,1490.7703176911825,1677.7714459006254
2169,164416640,14,2,3,1359.222882415713,1459.528171997468
2170,164416640,26,2,4,1491.3981770140817,1685.3065666329205
2171,164455209,14,2,3,1363.490481164624,1472.220487151157
2172,164455209,26,2,4,1487.2304225754492,1698.1854987838815
2173,164455237,14,2,3,1367.273526925286,1479.935898721086
2174,164455237,26,2,4,1485.691502753977,1706.6996682138401
2175,164455274,14,2,3,1373.4625398163264,1484.9599006448357
2176,164455274,26,2,4,1487.8043762885293,1714.392058602907
2177,164455301,14,2,3,1373.7478685603905,1491.1916750932346
2178,164455301,26,2,4,1484.246156637717,1719.6730521367704
2179,164455426,14,2,3,1388.793555788993,1513.1774872345277
2180,164455426,26,2,4,1483.4333877869426,1746.4066497750466
2181,164455537,14,2,3,1399.6613459663192,1536.3209602727745
2182,164455537,26,2,4,1478.4276615350827,1771.6873098080719
2183,164455638,14,2,3,1406.9786616723582,1558.7610515944311
2184,164455638,26,2,4,1470.8865430766705,1794.3407758983258
2185,164455749,14,2,3,1422.8909644285075,1578.5939601247187
2186,164455749,26,2,4,1472.1246962522812,1819.8394637430172
2187,164455757,14,2,3,1418.8968268030706,1582.1393577674603
2188,164455757,26,2,4,1466.6269218254617,1820.4329320215918
2189,164455921,14,2,3,1436.9526904370653,1610.2901980930749
2190,164455921,26,2,4,1464.6038193267962,1854.0142773871632
2191,164456081,14,2,3,1447.8841479831715,1645.5738850914806
2192,164456081,26,2,4,1452.2944977698394,1889.3203867196937
2193,164456835,14,2,3,1426.251940709604,1581.99363732591
2194,164456835,26,2,4,1472.8674787251252,1824.5792675503421
2195,164457286,14,2,3,1386.2361863369342,1500.4778714815682
2196,164457286,26,2,4,1489.0312282362456,1734.503063129812
2197,164457530,14,2,3,1359.4623496304578,1448.5540753508578
2198,164457530,26,2,4,1498.2886237879127,1676.4323490783506
2199,164458200,14,2,3,1302.5128803928326,1333.0469387841044
2200,164458200,26,2,4,1521.1665978376827,1548.8845140241315
2201,164458296,14,2,3,1294.2958039854175,1318.5955706093132
2202,164458296,26,2,4,1523.1260071548757,1532.315531422438
2203,164458785,14,2,3,1258.4672646242734,1246.1553817032957
2204,164458785,26,2,4,1537.4633469095345,1452.364823499721
2205,164460731,14,2,3,1108.182891507706,945.5279026178964
2206,164460731,26,2,4,1596.2524310387153,1120.4066252056455
2207,258202143,14,2,3,996.4862055295513,739.1930407374837
2208,258202143,26,2,4,1630.0860650250856,888.5632601455121
2209,258202529,14,2,3,969.0310410275123,680.5499806708351
2210,258202529,26,2,4,1643.3819503362156,825.1483467711047
2211,258202696,14,2,3,954.2282122443152,658.0839991528395
2212,258202696,26,2,4,1644.9132887614824,798.5219105228316
2213,258202735,14,2,3,953.02499334686,651.641128459075
2214,258202735,26,2,4,1647.891193074932,792.5505644763571
2215,258202789,14,2,3,944.3959910742915,647.6225184093461
2216,258202789,26,2,4,1643.1781312953233,784.5224558514194
2217,258202978,14,2,3,932.9498040779339,619.8544916234583
2218,258202978,26,2,4,1650.7980348596852,755.3752892083742
2219,258203200,14,2,3,917.2040976848339,584.8372015292458
2220,258203200,26,2,4,1659.3290870584408,717.9137220650264
2221,258203432,14,2,3,896.1031171173037,552.3330019157469
2222,258203432,26,2,4,1661.8558173938547,679.6332610439283
2223,258349022,14,2,3,916.20073394585,567.2369792323062
2224,258349022,26,2,4,1669.3882440862092,702.8442792398941
2225,258349496,14,2,3,950.8390098209399,636.5053747961413
2226,258349496,26,2,4,1655.424573609267,778.8712779965934
2227,258350125,14,2,3,996.5971253249191,726.048527360134
2228,258350125,26,2,4,1638.2901782454378,877.7876007873225
2229,48217556,14,2,3,1521.022167597908,1769.1296307310474
2230,48217556,15,2,2,2025.9624607036046,1839.2998763405742
2231,48217556,26,2,4,1438.4495188921387,2033.4035564393305
2232,48217584,14,2,3,1525.2752775483957,1775.4651987873458
2233,48217584,15,2,2,2018.971275461104,1835.32526441487
2234,48217584,26,2,4,1438.1652116484306,2041.095375443601
2235,48304285,14,2,3,1550.8160038179865,1816.8388172159198
2236,48304285,15,2,2,1975.5352973944337,1808.3922276831956
2237,48304328,14,2,3,1544.0144737979465,1809.2573712172823
2238,48304328,15,2,2,1985.539403135384,1812.3761082165936
2239,48304465,14,2,3,1538.3901667376163,1781.6334848378567
2240,48304465,15,2,2,2003.4778236360949,1835.4674942393547
2241,48304538,14,2,3,1530.4012316488759,1768.837010509098
2242,48304538,15,2,2,2017.0074175008356,1843.7628921776586
2243,48304538,26,2,4,1446.4823232245458,2038.6680643167977
2244,48304595,14,2,3,1521.4374764820561,1760.0264276059365
2245,48304595,15,2,2,2029.6847126109908,1847.9290550039948
2246,48304595,26,2,4,1444.3235644097117,2026.1810523751626
2247,48304673,14,2,3,1515.9282301190692,1745.35340825086
2248,48304673,15,2,2,2041.6779656215333,1859.079465614364
2249,48304673,26,2,4,1448.6196839331856,2010.9148300594823
2250,48304770,14,2,3,1512.8906144586051,1728.5902113955958
2251,48304770,15,2,2,2052.2286040809395,1873.2770792756264
2252,48304770,26,2,4,1456.2584647688818,1995.3826702188999
2253,48304843,14,2,3,1506.264944834097,1717.5599990487826
2254,48304843,15,2,2,2063.6658529330234,1880.555935865276
2255,48304843,26,2,4,1457.4102916075715,1982.4531906836353
2256,48304905,14,2,3,1499.4694296930606,1704.3208418920174
2257,48304905,15,2,2,2076.2782691393068,1889.8123911340133
2258,48304905,26,2,4,1459.7637818779212,1967.6145007699265
2259,48304983,14,2,3,1491.6275491639622,1691.4800887652157
2260,48304983,15,2,2,2089.734929940819,1898.235562873176
2261,48304983,26,2,4,1461.0004728902743,1952.4938885729312
2262,164456332,14,2,3,1485.35562569576,1683.3689035207087
2263,164456332,26,2,4,1460.678570142928,1942.1745105355267
2264,164456372,14,2,3,1476.953846996451,1674.6015527127781
2265,164456372,26,2,4,1458.9734986436777,1930.0761726380365
2266,164456714,14,2,3,1444.8836871725377,1601.8491320129374
2267,164456714,26,2,4,1476.376483780578,1851.6948492371123
2268,164456778,14,2,3,1435.6423780758967,1591.3014972385233
2269,164456778,26,2,4,1475.060477488333,1837.6690141651304
2270,164456941,14,2,3,1419.1253083131182,1559.5010513879195
2271,164456941,26,2,4,1480.5962082444748,1801.9842413701322
2272,164456989,14,2,3,1423.035590672756,1547.584155604724
2273,164456989,26,2,4,1491.1272783531417,1794.465809041719
2274,164457253,14,2,3,1391.731065394462,1506.8541151851557
2275,164457253,26,2,4,1489.7426120950115,1742.9115850100166
2276,164457261,14,2,3,1392.714863343028,1503.8796979820322
2277,164457261,26,2,4,1492.3781885698284,1741.037405881303
2278,164457316,14,2,3,1393.5068124744014,1489.3885868268258
2279,164457316,26,2,4,1501.874350760654,1729.593691491236
2280,164457336,14,2,3,1385.555574973815,1486.2318474030753
2281,164457336,26,2,4,1497.1441858510113,1722.4117163145504
2282,164457390,14,2,3,1378.1021712883698,1475.0477388639779
2283,164457390,26,2,4,1497.7261752451443,1708.9275388394722
2284,164457507,14,2,3,1364.5578157138384,1452.0458621647988
2285,164457507,26,2,4,1500.4209476361282,1682.2329192761413
2286,164458157,14,2,3,1309.3432697773544,1338.9592869282742
2287,164458157,26,2,4,1523.2658630251478,1557.6473154121095
2288,164458337,14,2,3,1296.5378559163003,1310.1682855124468
2289,164458337,26,2,4,1530.1503479026626,1526.6691536198316
2290,164458669,14,2,3,1276.4657162152319,1257.35518487482
2291,164458669,26,2,4,1545.660385835343,1471.8097520031251
2292,164458762,14,2,3,1271.0006102799775,1243.6479493645193
2293,164458762,26,2,4,1549.4771835591341,1457.4285664465922
2294,164459738,14,2,3,1183.071975724223,1091.8295423926993
2295,164459738,26,2,4,1568.9786148609203,1282.7916541552654
2296,164459826,14,2,3,1178.7914279292695,1076.4058583913898
2297,164459826,26,2,4,1574.8624301287052,1267.691007375877
2298,164459930,14,2,3,1167.9579258208103,1063.706095666584
2299,164459930,26,2,4,1573.6021570589767,1251.1494462786075
2300,164460032,14,2,3,1170.3205671824164,1044.9351372665742
2301,164460032,26,2,4,1587.0977650274249,1237.026581109022
2302,164460097,14,2,3,1166.6459712280698,1034.2365123446825
2303,164460097,26,2,4,1590.5956775481852,1226.1555746648885
2304,164460189,14,2,3,1150.1928670657385,1026.9269193421833
2305,164460189,26,2,4,1581.3338733062835,1210.9091554714328
2306,164460243,14,2,3,1147.60281369258,1018.9742302324385
2307,164460243,26,2,4,1584.0530037512342,1202.9113307470018
2308,164460430,14,2,3,1133.8139655007035,990.103743714645
2309,164460430,26,2,4,1590.2661609654413,1171.4242789707994
2310,164460453,14,2,3,1129.6626971457429,987.649057743864
2311,164460453,26,2,4,1588.306578653107,1167.0818056558535
2312,164460503,14,2,3,1127.6225104493576,978.7292137805466
2313,164460503,26,2,4,1592.0827892046377,1158.59740134807
2314,164460543,14,2,3,1128.330377324995,971.7308016421101
2315,164460543,26,2,4,1596.9752316208394,1153.2303478373483
2316,164460841,14,2,3,1107.9973203514028,925.3177995297949
2317,164460841,26,2,4,1608.5268604827922,1103.6579052964305
2318,164460888,14,2,3,1102.5949424693733,917.9831987731486
2319,164460888,26,2,4,1608.5254360046226,1094.6065759334306
2320,164460922,14,2,3,1099.1400050765853,912.9237613404499
2321,164460922,26,2,4,1608.7519104104715,1088.5151626983713
2322,164460976,14,2,3,1090.906274665772,907.5643800912643
2323,164460976,26,2,4,1605.171657666024,1079.5185900173135
2324,164461269,14,2,3,1070.30305670961,863.3457666609453
2325,164461269,26,2,4,1615.1815256142986,1031.6457124778165
2326,258348700,14,2,3,898.6608817389675,518.9993624887774
2327,258348700,26,2,4,1684.6453689813206,653.5044344449844
2328,258348712,14,2,3,906.7338079848249,517.1800809497952
2329,258348712,26,2,4,1692.5146401122374,656.3767748712862
2330,258348902,14,2,3,915.5941619130673,547.5738294281267
2331,258348902,26,2,4,1681.064946669019,686.2828921707152
2332,258348925,14,2,3,923.0673674888503,547.5083845641761
2333,258348925,26,2,4,1687.3465710691976,690.2877114083494
2334,258348958,14,2,3,925.1261369040255,553.0365836431866
2335,258348958,26,2,4,1685.6387560349287,695.9714553250938
2336,258349153,14,2,3,931.2478897371116,585.8373297004832
2337,258349153,26,2,4,1670.4274069499752,726.380186642528
2338,258349218,14,2,3,939.2117824994368,594.8100479956145
2339,258349218,26,2,4,1671.5200377251822,738.123045298949
2340,258349366,14,2,3,946.4315038081401,616.4678868035289
2341,258349366,26,2,4,1664.141186492615,759.9330427574699
2342,258349492,14,2,3,955.2441512737779,633.9872118707251
2343,258349492,26,2,4,1660.6587187513715,779.1994949754703
2344,258349493,14,2,3,962.4356048297811,630.5487078759035
2345,258349493,26,2,4,1668.7914877114024,780.290516778288
2346,258349613,14,2,3,966.0511910465353,648.6952637335498
2347,258349613,26,2,4,1660.5841918131596,797.2413958449372
2348,258349639,14,2,3,972.4828641873701,650.2629122155054
2349,258349639,26,2,4,1664.986146794364,802.0529900188998
2350,258349856,14,2,3,989.5354541822159,680.7445531680355
2351,258349856,26,2,4,1660.3808886510642,836.544707298436
2352,258349974,14,2,3,997.9123144770886,697.9456454486543
2353,258349974,26,2,4,1656.746623805768,855.3320497456649
2354,258350021,14,2,3,999.8892176868455,705.9360825284607
2355,258350021,26,2,4,1653.4603417935466,863.0091559802476
2356,258350048,14,2,3,996.256130279112,713.4297967031862
2357,258350048,26,2,4,1645.796800847769,867.1946684683569
2358,258350163,14,2,3,1002.82436485917,729.6329550542284
2359,258350163,26,2,4,1641.2758603195423,884.1658646387281
2360,48304404,14,2,3,1547.8963259111167,1792.4444510092599
2361,48304404,15,2,2,1989.3877287238677,1829.6939024284472
2362,48304536,14,2,3,1539.8289355665347,1764.8748780142216
2363,48304536,15,2,2,2009.6715852611408,1851.647919712681
2364,48304536,26,2,4,1456.7902428316202,2040.9534627347375
2365,48304660,14,2,3,1522.2058288034266,1743.6683457532774
2366,48304660,15,2,2,2036.3545995224383,1863.4464587924103
2367,48304660,26,2,4,1454.9023856183358,2013.2125735571312
2368,48304695,14,2,3,1528.7736235194873,1736.5551462628907
2369,48304695,15,2,2,2033.2126282013758,1872.9768982691244
2370,48304695,26,2,4,1464.7304177438373,2011.2271375313142
2371,48304939,14,2,3,1506.543755087125,1693.5458587476637
2372,48304939,15,2,2,2074.301713047706,1902.9719404785735
2373,48304939,26,2,4,1472.24332019191,1962.9094788444472
2374,48304962,14,2,3,1500.193369438745,1692.9961072230667
2375,48304962,15,2,2,2080.7206720838203,1900.649803527017
2376,48304962,26,2,4,1467.2549626277753,1958.7446866564494
2377,164456439,14,2,3,1482.8999243018081,1654.2660530145768
2378,164456439,26,2,4,1476.3209102760306,1916.8564451434615
2379,164456849,14,2,3,1438.2383226200707,1572.6385411258602
2380,164456849,26,2,4,1488.596572863775,1823.8544460279468
2381,164457035,14,2,3,1422.5872933814248,1537.0733148116537
2382,164457035,26,2,4,1497.1564870077118,1785.5745118374377
2383,164457266,14,2,3,1400.3029546832074,1499.358878944463
2384,164457266,26,2,4,1501.4849767531734,1741.7080306837584
2385,164457310,14,2,3,1400.4722277485616,1488.196144695353
2386,164457310,26,2,4,1508.4339862862853,1732.636413942418
2387,164457347,14,2,3,1390.5925950893352,1479.912100920768
2388,164457347,26,2,4,1505.2134789748307,1720.1275979818913
2389,164457351,14,2,3,1392.7193054079273,1477.1264023762076
2390,164457351,26,2,4,1508.6932611419097,1719.0665348424957
2391,164458225,14,2,3,1316.6043757932669,1322.062072901527
2392,164458225,26,2,4,1539.6681609084578,1547.9094558417887
2393,164458234,14,2,3,1313.4509393962057,1320.3772024503496
2394,164458234,26,2,4,1538.058898821301,1544.7216543942925
2395,164458592,14,2,3,1288.613421627457,1264.2500819496547
2396,164458592,26,2,4,1551.6054018347836,1484.3969659666739
2397,164460043,14,2,3,1174.7648651779655,1040.3348104069844
2398,164460043,26,2,4,1593.6393963185155,1235.7351807644513
2399,164460445,14,2,3,1144.8337084843808,981.9630692299032
2400,164460445,26,2,4,1604.4800931815125,1170.8854558754103
2401,164460597,14,2,3,1130.1071033277858,958.933889925884
2402,164460597,26,2,4,1606.3283685618073,1143.6836505956783
2403,164461166,14,2,3,1087.7625106304288,874.4779249345348
2404,164461166,26,2,4,1622.9131147100788,1050.5111924277107
2405,164462023,14,2,3,1022.0971236387961,738.102733101603
2406,164462023,26,2,4,1652.145318265787,901.7547972266381
2407,164462200,14,2,3,1044.0856518313312,761.274877549429
2408,164462200,26,2,4,1656.2176574044588,932.9898233531391
2409,164463599,14,2,3,1139.7711417527603,963.3955274129853
2410,164463599,26,2,4,1611.6654203845262,1152.7593883087625
2411,164463637,14,2,3,1144.2796288822376,967.1766609799395
2412,164463637,26,2,4,1613.110788143781,1158.3952703165874
2413,164463855,14,2,3,1161.7430397201022,1004.4701664236843
2414,164463855,26,2,4,1604.7858269236983,1198.8934265570326
2415,164463923,14,2,3,1166.272249179115,1011.3461262485263
2416,164463923,26,2,4,1604.3482102144196,1207.0962427059476
2417,164463954,14,2,3,1169.3154246754027,1015.6294473945862
2418,164463954,26,2,4,1604.2614700477714,1212.3311284718718
2419,164464004,14,2,3,1173.2877697294618,1021.1253520227045
2420,164464004,26,2,4,1604.2072007908876,1219.0867591440544
2421,164464281,14,2,3,1192.0153209088935,1068.6335535243802
2422,164464281,26,2,4,1590.6900733197986,1268.7336177912014
2423,164464293,14,2,3,1193.1448186433813,1071.061630828023
2424,164464293,26,2,4,1590.1441441711108,1271.3683813444331
2425,164522730,14,2,3,1306.9772935567678,1292.8856113599113
2426,164522730,26,2,4,1549.4548323929457,1518.4190025469488
2427,164522883,14,2,3,1317.6167669185118,1315.9859707238734
2428,164522883,26,2,4,1544.2315407499207,1543.4923802475182
2429,164524175,14,2,3,1427.0492959499961,1537.6140460906674
2430,164524175,26,2,4,1500.564633414745,1788.6033947711778
2431,164524303,14,2,3,1438.115863767523,1559.6856599456937
2432,164524303,26,2,4,1496.3850253578648,1813.1467581091904
2433,164524445,14,2,3,1451.7639743914797,1585.1330567222815
2434,164524445,26,2,4,1492.317320040178,1841.9688424542421
2435,164524606,14,2,3,1469.0846564794579,1615.9210662187895
2436,164524606,26,2,4,1488.0825584132199,1877.3245260087674
2437,237157760,14,2,3,1020.5610414963268,721.2649616284064
2438,237157760,26,2,4,1661.264606384107,887.0187430140842
2439,237158075,14,2,3,995.6237024813885,675.396764473511
2440,237158075,26,2,4,1668.7763586295994,835.4704752527163
2441,237158169,14,2,3,985.5812225398874,662.9644393793935
2442,237158169,26,2,4,1668.0729359327981,819.7057661442418
2443,237158239,14,2,3,984.9844824916504,650.2840137267018
2444,237158239,26,2,4,1675.4208367234096,808.9129283734424
2445,237158380,14,2,3,973.0585223447539,629.1124214140093
2446,237158380,26,2,4,1678.5575655172984,784.9107017824059
2447,237158532,14,2,3,965.0021382527501,603.2746540724564
2448,237158532,26,2,4,1687.8268588852459,759.1760549895564
2449,237158539,14,2,3,957.3906559481969,605.885587901664
2450,237158539,26,2,4,1679.8463155605436,757.1777142097608
2451,237158616,14,2,3,959.4802658715247,591.7139027694828
2452,237158616,26,2,4,1690.3743770495366,746.6157465971282
2453,237158768,14,2,3,941.9925321272103,570.789531253197
2454,237158768,26,2,4,1688.725465248615,719.8058355910239
2455,237158870,14,2,3,938.4128351176671,551.9956383071961
2456,237158870,26,2,4,1697.388155252592,702.3351642355276
2457,237158876,14,2,3,933.2355220212864,552.2247502248692
2458,237158876,26,2,4,1692.9180139943044,699.7090326544238
2459,237159008,14,2,3,927.8347599973112,529.6324266113745
2460,237159008,26,2,4,1702.420745916495,678.1113946042913
2461,237159016,14,2,3,923.7546036970433,530.0493282555287
2462,237159016,26,2,4,1698.7509821796687,676.2404300444799
2463,237159068,14,2,3,917.1832911438986,522.3645681020876
2464,237159068,26,2,4,1698.0278029095389,666.325737440625
2465,237159361,14,2,3,896.8594627507656,480.5011151590802
2466,237159361,26,2,4,1707.0366257696805,620.7277244213336
2467,258350049,14,2,3,1004.9370291099644,709.3234888578793
2468,258350049,26,2,4,1655.584623175264,868.5763550583631
2469,258350216,14,2,3,1016.5840779446611,733.286280239708
2470,258350216,26,2,4,1650.512928893031,894.7472904079663
2471,48305284,14,2,3,1524.4546957364266,1718.6452291979442
2472,48305284,15,2,2,2045.5227572733972,1887.665584745321
2473,48305284,26,2,4,1471.9975577267605,1993.9964153259216
2474,48305292,14,2,3,1526.9247433257597,1719.9078095429425
2475,48305292,15,2,2,2042.5546382715972,1887.5958389872524
2476,48305292,26,2,4,1473.3015428327335,1996.4802568230614
2477,48305525,14,2,3,1542.486026004696,1754.6602937139653
2478,48305525,15,2,2,2011.7246209393938,1862.3052092187481
2479,48305525,26,2,4,1465.225703919871,2034.1321082498634
2480,48305544,14,2,3,1542.713162573158,1757.6408591467814
2481,48305544,15,2,2,2010.1548884624174,1859.6429437925774
2482,48305544,26,2,4,1463.6046752060265,2036.7114782615706
2483,48305654,14,2,3,1556.6716369790213,1772.2965001038556
2484,48305654,15,2,2,1990.01422336361,1852.2866821645464
2485,48305720,14,2,3,1555.592307883569,1786.0582933152552
2486,48305720,15,2,2,1984.832957525317,1839.0504195100389
2487,164462067,14,2,3,1040.3427757068087,735.4661398889301
2488,164462067,26,2,4,1669.0345541317258,909.6308867769156
2489,164462084,14,2,3,1038.7770364304938,741.1161676805059
2490,164462084,26,2,4,1664.231834853826,913.4302325017444
2491,164462107,14,2,3,1044.1331380365418,744.4476573332388
2492,164462107,26,2,4,1666.654652339736,919.1324404796669
2493,164462144,14,2,3,1040.6875008319453,751.0487258564318
2494,164462144,26,2,4,1659.6923995265602,922.6787937644574
2495,164462955,14,2,3,1100.12634062341,866.7297177492082
2496,164462955,26,2,4,1638.0280003799867,1050.9948193291987
2497,164463914,14,2,3,1171.5176554022692,1007.6511529773312
2498,164463914,26,2,4,1611.0098360979118,1206.994775923275
2499,164464054,14,2,3,1184.8462865539213,1027.707752634575
2500,164464054,26,2,4,1609.835950856097,1230.9989589669322
2501,164464134,14,2,3,1193.586251091938,1039.8975762427403
2502,164464134,26,2,4,1609.6605326165247,1245.9525274077446
2503,164522293,14,2,3,1278.5756093096797,1214.7561271456286
2504,164522293,26,2,4,1573.5141052549727,1437.9680709882477
2505,164522449,14,2,3,1297.0642364451223,1241.9726913256268
2506,164522449,26,2,4,1572.3260111484383,1470.8844750020432
2507,164522483,14,2,3,1297.2111914903187,1250.0246931738518
2508,164522483,26,2,4,1567.5158316609532,1477.5935196341836
2509,164522559,14,2,3,1305.950105462636,1261.4441996009366
2510,164522559,26,2,4,1567.8433206269558,1491.9701697325036
2511,164522724,14,2,3,1311.663107991629,1289.6963074692865
2512,164522724,26,2,4,1555.3308003616212,1518.4711133632702
2513,164522880,14,2,3,1321.7847037670858,1313.361626410317
2514,164522880,26,2,4,1549.3273128373144,1543.7170488839402
2515,164522953,14,2,3,1332.8208408037099,1321.9439876629897
2516,164522953,26,2,4,1553.322369436634,1557.0878203409593
2517,164523042,14,2,3,1342.0373712850956,1334.5620104774698
2518,164523042,26,2,4,1553.3262265625674,1572.7422774454612
2519,164523054,14,2,3,1336.461591358662,1339.1587144166253
2520,164523054,26,2,4,1545.841915604669,1573.328961541307
2521,164523901,14,2,3,1412.0742801611784,1483.8599098327852
2522,164523901,26,2,4,1520.8015277098154,1735.7765017539855
2523,164523922,14,2,3,1414.0252195707608,1490.8483701974724
2524,164523922,26,2,4,1518.1720231272432,1742.6467964468293
2525,164523935,14,2,3,1415.4393834812834,1493.677364670219
2526,164523935,26,2,4,1517.6311477934719,1745.7889701794563
2527,164524018,14,2,3,1420.4316020760398,1510.519962713756
2528,164524018,26,2,4,1511.5401036110954,1762.5150348385428
2529,164524065,14,2,3,1421.796141351617,1517.9295618225858
2530,164524065,26,2,4,1508.1645202214263,1769.3920092289154
2531,164524132,14,2,3,1429.715146489327,1526.1501450082774
2532,164524132,26,2,4,1509.788273590255,1780.730858053357
2533,164524388,14,2,3,1458.3136917523746,1569.640670860552
2534,164524388,26,2,4,1507.249447391256,1833.0501284074703
2535,164524503,14,2,3,1462.8336915458458,1593.4173813153423
2536,164524503,26,2,4,1496.5491054381978,1855.2073726255112
2537,164524616,14,2,3,1477.3556178233619,1613.5995177741092
2538,164524616,26,2,4,1496.4312942472461,1880.2346575118827
2539,164524617,14,2,3,1474.792783171536,1615.0839851267176
2540,164524617,26,2,4,1493.3777996953438,1879.9610690268166
